id,numeric_id,name,city,name_with_city,latitude,longitude,operators,total_lines,tram_lines,bus_lines,train_lines,s_bahn_lines
de:14627:4852,33004852,Abzw Abend (SV),Abend,Abend Abzw Abend (SV),51.126643,13.254777,VGM,2,,,,
de:14627:5423,33005423,Ortsmitte,Adelsdorf (Lampertswalde),Adelsdorf (Lampertswalde) Ortsmitte,51.319431,13.583201,VGM,2,,,,
de:14627:5424,33005424,Windmühle,Adelsdorf (Lampertswalde),Adelsdorf (Lampertswalde) Windmühle,51.312951,13.590522,VGM,2,,,,
de:14627:4940,33004940,Albertitz,Albertitz,Albertitz Albertitz,51.196285,13.259367,VGM,3,,,,
de:14612:434,33000434,Dorfplatz,Alt-Leuteritz/Brabschütz,Alt-Leuteritz/Brabschütz Dorfplatz,51.069688,13.621478,SATRA,2,,91,,
de:14625:6404,33006404,Alte Ziegelscheune Brylstraße,Alte Ziegelscheune,Alte Ziegelscheune Alte Ziegelscheune Brylstraße,51.237946,14.22193,SchmidtSchwarz GmbH & CO. KG,1,,,,
de:14628:1771,33001771,Abzweig Schellerhau,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Abzweig Schellerhau,50.769609,13.734971,RVSOE,3,,,,
de:14628:1770,33001770,Bahnhof,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Bahnhof,50.765962,13.753593,DB Regio AG Südost|RVSOE,11,,,RB72|RE19,
de:14628:1796,33001796,Bobbahn Tor D,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Bobbahn Tor D,50.787178,13.730174,RVSOE,1,,,,
de:14628:1769,33001769,Max-Niklas-Straße,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Max-Niklas-Straße,50.768331,13.754276,RVSOE,1,,,,
de:14628:1772,33001772,Platz des Bergmanns,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Platz des Bergmanns,50.763433,13.76078,RVSOE,4,,,,
de:14628:1776,33001776,Rehefelder Straße,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Rehefelder Straße,50.758438,13.743909,RVSOE,1,,,,
de:14628:1774,33001774,Siedlung,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Siedlung,50.762172,13.771209,RVSOE,1,,,,
de:14628:1775,33001775,Weg zum Kahleberg,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Weg zum Kahleberg,50.754091,13.731378,RVSOE,1,,,,
de:14628:1773,33001773,Zinnwalder Straße,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Zinnwalder Straße,50.757194,13.763798,RVSOE,3,,,,
de:14628:1779,33001779,Zollhof,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Zollhof,50.74461,13.757088,RVSOE,3,,,,
de:14628:1795,33001795,Zur Bobbahn,Altenberg (Erzgebirge),Altenberg (Erzgebirge) Zur Bobbahn,50.790114,13.719206,RVSOE,2,,,,
de:14628:3998,33003998,Alte Ziegelei,Altendorf (Sebnitz),Altendorf (Sebnitz) Alte Ziegelei,50.929933,14.166863,RVSOE,1,,,,
de:14628:3999,33003999,Erbgericht,Altendorf (Sebnitz),Altendorf (Sebnitz) Erbgericht,50.935611,14.182386,RVSOE,1,,,,
de:14612:688,33000688,Am Rittergut,Altfranken,Altfranken Am Rittergut,51.033463,13.643388,DVB,2,,62|90,,
de:14612:689,33000689,Hohe Straße,Altfranken,Altfranken Hohe Straße,51.031971,13.637163,DVB,2,,62|90,,
de:14627:5912,33005912,Althirschstein,Althirschstein,Althirschstein Althirschstein,51.26349,13.393144,VGM,1,,,,
de:14627:5175,33005175,Altleis,Altleis,Altleis Altleis,51.240454,13.563555,VGM,1,,,,
de:14627:4987,33004987,Altlommatzsch,Altlommatzsch,Altlommatzsch Altlommatzsch,51.204098,13.296432,VGM,4,,,,
de:14627:4986,33004986,Abzw Trogen,Altsattel (Lommatzsch),Altsattel (Lommatzsch) Abzw Trogen,51.21604,13.262197,VGM,2,,,,
de:14627:4988,33004988,Dorf,Altsattel (Lommatzsch),Altsattel (Lommatzsch) Dorf,51.215061,13.260697,VGM,2,,,,
de:14628:1511,33001511,Oberdorf,Ammelsdorf,Ammelsdorf Oberdorf,50.808425,13.639372,RVSOE,1,,,,
de:14628:1510,33001510,Wendeplatz,Ammelsdorf,Ammelsdorf Wendeplatz,50.806279,13.630892,RVSOE,1,,,,
de:14625:6770,33006770,Bahnhof,Arnsdorf (b Dresden),Arnsdorf (b Dresden) Bahnhof,51.093277,13.982601,DB Regio AG Südost|RBO|trilex - Die Länderbahn GmbH DLB,6,,,RB60|RB61|RE1|RE2,S8
de:14625:6771,33006771,Bahnhofstraße,Arnsdorf (b Dresden),Arnsdorf (b Dresden) Bahnhofstraße,51.093475,13.988143,RBO,1,,,,
de:14625:6772,33006772,Kirche,Arnsdorf (b Dresden),Arnsdorf (b Dresden) Kirche,51.097266,13.991979,RBO,1,,,,
de:14625:6773,33006773,Kleinwolmsdorfer Str,Arnsdorf (b Dresden),Arnsdorf (b Dresden) Kleinwolmsdorfer Str,51.090941,13.981693,RBO,1,,,,
de:14625:6774,33006774,Krankenhaus,Arnsdorf (b Dresden),Arnsdorf (b Dresden) Krankenhaus,51.093147,14.002409,RBO,1,,,,
de:14625:6775,33006775,Obere Glashütte,Arnsdorf (b Dresden),Arnsdorf (b Dresden) Obere Glashütte,51.103228,13.977974,RBO,1,,,,
de:14625:6777,33006777,Schule,Arnsdorf (b Dresden),Arnsdorf (b Dresden) Schule,51.096961,13.995321,RBO,1,,,,
de:14625:6776,33006776,Siedlung,Arnsdorf (b Dresden),Arnsdorf (b Dresden) Siedlung,51.090422,13.975495,RBO,1,,,,
de:14627:4345,33004345,Gasthof,Auer (Moritzburg),Auer (Moritzburg) Gasthof,51.160322,13.632357,VGM,4,,,,
de:14625:7164,33007164,Auschkowitz,Auschkowitz,Auschkowitz Auschkowitz,51.207143,14.250047,RBO|SchmidtSchwarz GmbH & CO. KG,3,,,,
de:14628:3247,33003247,Abzweig Talsperre,Bad Gottleuba,Bad Gottleuba Abzweig Talsperre,50.838087,13.944602,RVSOE,4,,,,
de:14628:3248,33003248,An der Rodelbahn,Bad Gottleuba,Bad Gottleuba An der Rodelbahn,50.841451,13.958912,RVSOE,4,,,,
de:14628:3243,33003243,Bährmühle,Bad Gottleuba,Bad Gottleuba Bährmühle,50.847758,13.93614,RVSOE,1,,,,
de:14628:3246,33003246,Friedhof,Bad Gottleuba,Bad Gottleuba Friedhof,50.844038,13.945375,RVSOE,4,,,,
de:14628:3242,33003242,Gesundheitspark,Bad Gottleuba,Bad Gottleuba Gesundheitspark,50.8528,13.944404,RVSOE,5,,,,
de:14628:3240,33003240,Giesenstein,Bad Gottleuba,Bad Gottleuba Giesenstein,50.862242,13.944324,RVSOE,5,,,,
de:14628:3244,33003244,Hackebeilstraße,Bad Gottleuba,Bad Gottleuba Hackebeilstraße,50.850021,13.941117,RVSOE,5,,,,
de:14628:3258,33003258,Hartmannsbach Bergbaude,Bad Gottleuba,Bad Gottleuba Hartmannsbach Bergbaude,50.840844,13.923689,RVSOE,1,,,,
de:14628:3259,33003259,Hartmannsbach Lindenhof,Bad Gottleuba,Bad Gottleuba Hartmannsbach Lindenhof,50.835914,13.914724,RVSOE,1,,,,
de:14628:3252,33003252,Hellendorfer Straße,Bad Gottleuba,Bad Gottleuba Hellendorfer Straße,50.832482,13.946156,RVSOE,3,,,,
de:14628:3241,33003241,Kolibri,Bad Gottleuba,Bad Gottleuba Kolibri,50.85808,13.94621,RVSOE,5,,,,
de:14628:3250,33003250,Ortsteil Augustusberg,Bad Gottleuba,Bad Gottleuba Ortsteil Augustusberg,50.84288,13.953819,RVSOE,4,,,,
de:14628:3245,33003245,Schule,Bad Gottleuba,Bad Gottleuba Schule,50.84798,13.942841,RVSOE,4,,,,
de:14628:3260,33003260,Grenzübergang Bahratal,Bad Gottleuba-Bergg.,Bad Gottleuba-Bergg. Grenzübergang Bahratal,50.815418,13.981729,RVSOE,4,,,,
de:14628:3623,33003623,Botanischer Garten,Bad Schandau,Bad Schandau Botanischer Garten,50.925913,14.165686,RVSOE,3,Kirnitzschtalbahn,,,
de:14628:3619,33003619,Elbbrücke,Bad Schandau,Bad Schandau Elbbrücke,50.922,14.1403,DB Regio AG Südost|RVSOE,7,,,,
de:14628:3621,33003621,Elbkai,Bad Schandau,Bad Schandau Elbkai,50.917758,14.149445,DB Regio AG Südost|RVSOE,9,,,,
de:14628:3629,33003629,Kiefricht,Bad Schandau,Bad Schandau Kiefricht,50.927804,14.16247,RVSOE,1,,,,
de:14628:3622,33003622,Kurpark,Bad Schandau,Bad Schandau Kurpark,50.920913,14.157772,RVSOE,5,Kirnitzschtalbahn,,,
de:14628:3617,33003617,Lindenallee,Bad Schandau,Bad Schandau Lindenallee,50.919752,14.149903,RVSOE,1,,,,
de:14628:3626,33003626,Marktplatz,Bad Schandau,Bad Schandau Marktplatz,50.917679,14.153092,RVSOE,2,,,,
de:14628:3620,33003620,Nationalparkbahnhof,Bad Schandau,Bad Schandau Nationalparkbahnhof,50.91927,14.138099,DB AG|DB Regio AG Südost|RVSOE|Österreichische Bundesbahnen,16,,,RE20|RE50|U28,S1
de:14628:3627,33003627,Personenaufzug,Bad Schandau,Bad Schandau Personenaufzug,50.916541,14.160575,RVSOE,3,,,,
de:14628:3624,33003624,Waldhäus´l,Bad Schandau,Bad Schandau Waldhäus´l,50.925114,14.180527,RVSOE,2,Kirnitzschtalbahn,,,
de:14627:4969,33004969,Abzw Badersen/Dobschütz,Badersen,Badersen Abzw Badersen/Dobschütz,51.14645,13.275833,VGM,4,,,,
de:14628:3530,33003530,Abzw Raum,Bahra (bei Pirna),Bahra (bei Pirna) Abzw Raum,50.869165,14.004394,RVSOE,2,,,,
de:14628:3532,33003532,An der Brücke,Bahra (bei Pirna),Bahra (bei Pirna) An der Brücke,50.859991,13.998007,RVSOE,2,,,,
de:14628:3531,33003531,Gasthaus,Bahra (bei Pirna),Bahra (bei Pirna) Gasthaus,50.868155,14.000253,RVSOE,2,,,,
de:14628:3533,33003533,Waldstraße,Bahra (bei Pirna),Bahra (bei Pirna) Waldstraße,50.86938,13.999094,RVSOE,1,,,,
de:14628:3535,33003535,Weitblick,Bahra (bei Pirna),Bahra (bei Pirna) Weitblick,50.86866,14.004448,RVSOE,2,,,,
de:14627:5920,33005920,Neuhirschsteiner Straße,Bahra (bei Riesa),Bahra (bei Riesa) Neuhirschsteiner Straße,51.256896,13.377891,VGM,1,,,,
de:14627:5921,33005921,Poststraße,Bahra (bei Riesa),Bahra (bei Riesa) Poststraße,51.254883,13.382364,VGM,1,,,,
de:14628:3325,33003325,Abzweig Biensdorf,Bahretal,Bahretal Abzweig Biensdorf,50.899003,13.864203,RVSOE,1,,,,
de:14628:3151,33003151,Abzweig nach Seitenhain,Bahretal,Bahretal Abzweig nach Seitenhain,50.878019,13.848608,RVSOE,4,,,,
de:14628:3322,33003322,Halde,Bahretal,Bahretal Halde,50.891683,13.861149,RVSOE,4,,,,
de:14628:3150,33003150,Schneckenmühle,Bahretal,Bahretal Schneckenmühle,50.882548,13.857061,RVSOE,4,,,,
de:14628:3321,33003321,Talstraße,Bahretal,Bahretal Talstraße,50.89719,13.864194,RVSOE,4,,,,
de:14628:1082,33001082,An der Zschauke,Bannewitz,Bannewitz An der Zschauke,50.999284,13.717355,RVSOE,2,,,,
de:14628:1063,33001063,Bahnhofstraße,Bannewitz,Bannewitz Bahnhofstraße,50.983112,13.713672,RVSOE,1,,,,
de:14628:1070,33001070,Boderitzer Straße,Bannewitz,Bannewitz Boderitzer Straße,50.998526,13.72005,RVSOE,4,,,,
de:14628:1065,33001065,Bräunlinger Straße,Bannewitz,Bannewitz Bräunlinger Straße,50.994659,13.718981,RVSOE,1,,,,
de:14628:1084,33001084,Carl-Behrens-Straße,Bannewitz,Bannewitz Carl-Behrens-Straße,50.993014,13.715999,RVSOE,6,,164,,
de:14628:1081,33001081,Einkaufszentrum An der Zschauke,Bannewitz,Bannewitz Einkaufszentrum An der Zschauke,51.000799,13.719628,RVSOE,2,,164,,
de:14628:1078,33001078,Eutschützer Straße,Bannewitz,Bannewitz Eutschützer Straße,50.994263,13.726347,RVSOE,1,,,,
de:14628:1083,33001083,Friedhof,Bannewitz,Bannewitz Friedhof,50.997169,13.720481,RVSOE,2,,164,,
de:14628:1077,33001077,Kirchplatz,Bannewitz,Bannewitz Kirchplatz,50.994981,13.722233,RVSOE,1,,,,
de:14628:1071,33001071,Neubannewitz,Bannewitz,Bannewitz Neubannewitz,50.99138,13.697835,RVSOE,2,,,,
de:14628:1062,33001062,Neues Leben,Bannewitz,Bannewitz Neues Leben,50.99065,13.710699,RVSOE,6,,164,,
de:14628:1072,33001072,Nöthnitz,Bannewitz,Bannewitz Nöthnitz,51.004315,13.727892,RVSOE,4,,,,
de:14628:1067,33001067,Nöthnitz Am Schloß,Bannewitz,Bannewitz Nöthnitz Am Schloß,51.003523,13.727596,RVSOE,1,,,,
de:14628:1087,33001087,Nöthnitzer Hang,Bannewitz,Bannewitz Nöthnitzer Hang,51.005875,13.730569,RVSOE,1,,,,
de:14628:1079,33001079,Rosentitzer Straße,Bannewitz,Bannewitz Rosentitzer Straße,50.994229,13.728952,RVSOE,1,,,,
de:14628:1073,33001073,Siedlung,Bannewitz,Bannewitz Siedlung,50.989796,13.706728,RVSOE,4,,164,,
de:14628:1074,33001074,Welschhufe,Bannewitz,Bannewitz Welschhufe,50.983881,13.714606,RVSOE,5,,,,
de:14628:1075,33001075,Wendeplatz,Bannewitz,Bannewitz Wendeplatz,50.991849,13.712468,RVSOE,6,,164,,
de:14628:1064,33001064,Wietzendorfer Straße,Bannewitz,Bannewitz Wietzendorfer Straße,50.995773,13.720005,RVSOE,1,,,,
de:14628:1066,33001066,Winckelmannstraße,Bannewitz,Bannewitz Winckelmannstraße,50.999374,13.724982,RVSOE,1,,,,
de:14628:1076,33001076,Windbergstraße,Bannewitz,Bannewitz Windbergstraße,50.993862,13.717625,RVSOE,6,,164,,
de:14627:4983,33004983,Barmenitz,Barmenitz,Barmenitz Barmenitz,51.217075,13.274082,VGM,4,,,,
de:14627:4590,33004590,Barnitz,Barnitz (bei Meißen),Barnitz (bei Meißen) Barnitz,51.118958,13.362485,VGM,5,,,,
de:14627:5143,33005143,An der Linde,Baselitz,Baselitz An der Linde,51.233469,13.485087,VGM,1,,,,
de:14627:4602,33004602,Rehbockschänke,Batzdorf,Batzdorf Rehbockschänke,51.138774,13.499963,VGM,3,,,,
de:14627:4630,33004630,Wendeplatz,Batzdorf,Batzdorf Wendeplatz,51.128717,13.502604,VGM,1,,,,
de:14627:5180,33005180,Dorfplatz,Bauda,Bauda Dorfplatz,51.326425,13.469268,VGM,1,,,,
de:14627:5181,33005181,Kirschberg,Bauda,Bauda Kirschberg,51.321227,13.469654,VGM,1,,,,
de:14627:5182,33005182,Ring,Bauda,Bauda Ring,51.327391,13.470175,VGM,1,,,,
de:14627:5183,33005183,Weg zur Mühle,Bauda,Bauda Weg zur Mühle,51.334699,13.468935,VGM,1,,,,
de:14627:5289,33005289,Baßlitz,Baßlitz,Baßlitz Baßlitz,51.234099,13.536435,VGM,1,,,,
de:14628:1671,33001671,Forsthaus,Beerwalde (Klingenberg),Beerwalde (Klingenberg) Forsthaus,50.878314,13.567651,RVSOE,1,,,,
de:14628:1670,33001670,Wartehalle,Beerwalde (Klingenberg),Beerwalde (Klingenberg) Wartehalle,50.888725,13.582886,RVSOE,1,,,,
de:14627:5260,33005260,Gasthof,Beiersdorf (bei Großenhain),Beiersdorf (bei Großenhain) Gasthof,51.238441,13.606692,VGM,1,,,,
de:14627:5261,33005261,Mühle,Beiersdorf (bei Großenhain),Beiersdorf (bei Großenhain) Mühle,51.235049,13.609162,VGM,1,,,,
de:14627:4380,33004380,Abzweig Bärnsdorf,Berbisdorf,Berbisdorf Abzweig Bärnsdorf,51.183195,13.718065,VGM,2,,,,
de:14627:4387,33004387,Abzweig Bärwalde,Berbisdorf,Berbisdorf Abzweig Bärwalde,51.190402,13.725341,VGM,4,,,,
de:14627:4385,33004385,Anbau,Berbisdorf,Berbisdorf Anbau,51.198019,13.727327,SDG,0,,,,
de:14627:4381,33004381,Bärnsdorfer Straße,Berbisdorf,Berbisdorf Bärnsdorfer Straße,51.182812,13.719341,VGM,3,,,,
de:14627:4386,33004386,Hp,Berbisdorf,Berbisdorf Hp,51.186512,13.725215,SDG,0,,,,
de:14627:4382,33004382,Landgasthof,Berbisdorf,Berbisdorf Landgasthof,51.186191,13.723428,VGM,4,,,,
de:14627:4384,33004384,Siedlung,Berbisdorf,Berbisdorf Siedlung,51.177389,13.718577,VGM,3,,,,
de:14628:3283,33003283,An der Ladengalerie,Berggießhübel,Berggießhübel An der Ladengalerie,50.877248,13.956002,RVSOE,2,,,,
de:14628:3286,33003286,Cafe Kühn,Berggießhübel,Berggießhübel Cafe Kühn,50.874165,13.945887,RVSOE,4,,,,
de:14628:3280,33003280,Kurhaus,Berggießhübel,Berggießhübel Kurhaus,50.875026,13.946929,RVSOE,4,,,,
de:14628:3290,33003290,Ladenberg,Berggießhübel,Berggießhübel Ladenberg,50.882009,13.955624,RVSOE,2,,,,
de:14628:3281,33003281,Torbogenhaus,Berggießhübel,Berggießhübel Torbogenhaus,50.875389,13.952022,RVSOE,2,,,,
de:14628:3282,33003282,Untere Siedlung,Berggießhübel,Berggießhübel Untere Siedlung,50.876766,13.959981,RVSOE,2,,,,
de:14628:3284,33003284,Zwiesel,Berggießhübel,Berggießhübel Zwiesel,50.878609,13.968713,RVSOE,1,,,,
de:14625:6305,33006305,Am Wiesengrund,Bernbruch (Kamenz),Bernbruch (Kamenz) Am Wiesengrund,51.297951,14.098888,RBO,1,,23 (Kamenz),,
de:14625:6300,33006300,Blumenstraße,Bernbruch (Kamenz),Bernbruch (Kamenz) Blumenstraße,51.287716,14.094818,RBO,2,,23 (Kamenz),,
de:14625:6307,33006307,Industriegebiet,Bernbruch (Kamenz),Bernbruch (Kamenz) Industriegebiet,51.29931,14.092321,RBO,2,,23 (Kamenz),,
de:14625:6301,33006301,Liebenauer Straße,Bernbruch (Kamenz),Bernbruch (Kamenz) Liebenauer Straße,51.291632,14.09189,RBO,2,,23 (Kamenz),,
de:14625:6925,33006925,Abzw nach Zeißholz,Bernsdorf (OL),Bernsdorf (OL) Abzw nach Zeißholz,51.39219,14.099534,RBO,2,,,,
de:14625:6918,33006918,Alte Schulstraße,Bernsdorf (OL),Bernsdorf (OL) Alte Schulstraße,51.370301,14.063629,RBO,3,,,,
de:14625:6917,33006917,Am Schmelzteichgraben,Bernsdorf (OL),Bernsdorf (OL) Am Schmelzteichgraben,51.379957,14.059721,RBO,1,,,,
de:14625:6915,33006915,Ausbau,Bernsdorf (OL),Bernsdorf (OL) Ausbau,51.387605,14.068084,RBO,1,,,,
de:14625:6921,33006921,Bahnhof,Bernsdorf (OL),Bernsdorf (OL) Bahnhof,51.36227,14.052014,DB Regio AG Südost|RBO,6,,,RB34,
de:14625:6914,33006914,Buchenwegsiedlung,Bernsdorf (OL),Bernsdorf (OL) Buchenwegsiedlung,51.38077,14.069872,RBO,1,,,,
de:14625:6916,33006916,Grundschule,Bernsdorf (OL),Bernsdorf (OL) Grundschule,51.367402,14.060844,RBO,3,,,,
de:14625:6919,33006919,Kamenzer Straße,Bernsdorf (OL),Bernsdorf (OL) Kamenzer Straße,51.3684,14.065156,RBO,2,,,,
de:14625:6924,33006924,Leipper Weg,Bernsdorf (OL),Bernsdorf (OL) Leipper Weg,51.382884,14.081936,RBO,2,,,,
de:14625:6923,33006923,Mitte,Bernsdorf (OL),Bernsdorf (OL) Mitte,51.376032,14.070438,RBO,4,,,,
de:14625:6920,33006920,Waldhof,Bernsdorf (OL),Bernsdorf (OL) Waldhof,51.358422,14.039177,RBO,3,,,,
de:14625:6922,33006922,Zollhaus,Bernsdorf (OL),Bernsdorf (OL) Zollhaus,51.370279,14.065937,RBO,4,,,,
de:14628:3871,33003871,Am Fuchsberg,Berthelsdorf (Hohwald),Berthelsdorf (Hohwald) Am Fuchsberg,51.044065,14.222137,RVSOE,2,,,,
de:14628:3870,33003870,Erbgericht,Berthelsdorf (Hohwald),Berthelsdorf (Hohwald) Erbgericht,51.049825,14.223583,RVSOE,2,,,,
de:14628:3872,33003872,Folgenweg,Berthelsdorf (Hohwald),Berthelsdorf (Hohwald) Folgenweg,51.038089,14.219909,RVSOE,2,,,,
de:14628:3160,33003160,Teich,Berthelsdorf (Liebstadt),Berthelsdorf (Liebstadt) Teich,50.85618,13.83843,RVSOE,2,,,,
de:14627:5235,33005235,Bieberach,Bieberach,Bieberach Bieberach,51.272471,13.652811,VGM,1,,,,
de:14625:6310,33006310,Bernsdorfer Straße,Biehla,Biehla Bernsdorfer Straße,51.315843,14.090749,RBO,3,,,,
de:14625:6311,33006311,Kindergarten,Biehla,Biehla Kindergarten,51.320346,14.093489,RBO,1,,,,
de:14628:3542,33003542,Brausenstein,Bielatal,Bielatal Brausenstein,50.859719,14.040928,RVSOE,3,,,,
de:14628:3543,33003543,Gasthaus Hermsdorf,Bielatal,Bielatal Gasthaus Hermsdorf,50.872112,14.04206,RVSOE,1,,,,
de:14628:3540,33003540,Gemeindeamt,Bielatal,Bielatal Gemeindeamt,50.877078,14.043004,RVSOE,2,,,,
de:14628:3541,33003541,Neidberg,Bielatal,Bielatal Neidberg,50.867418,14.043803,RVSOE,3,,,,
de:14628:3538,33003538,Raumstraße,Bielatal,Bielatal Raumstraße,50.871687,14.042429,RVSOE,2,,,,
de:14628:3544,33003544,Reichstein,Bielatal,Bielatal Reichstein,50.877809,14.046902,RVSOE,3,,,,
de:14628:3539,33003539,Talstraße,Bielatal,Bielatal Talstraße,50.88108,14.047091,RVSOE,1,,,,
de:14628:3172,33003172,Lochau,Biensdorf (bei Pirna),Biensdorf (bei Pirna) Lochau,50.899899,13.855094,RVSOE,1,,,,
de:14628:3171,33003171,Neubau,Biensdorf (bei Pirna),Biensdorf (bei Pirna) Neubau,50.90579,13.847845,RVSOE,2,,,,
de:14628:3170,33003170,Teich,Biensdorf (bei Pirna),Biensdorf (bei Pirna) Teich,50.902997,13.846515,RVSOE,2,,,,
de:14628:4713,33004713,Zum Weidetrieb,Birkenhain (Wilsdruff),Birkenhain (Wilsdruff) Zum Weidetrieb,51.05602,13.486344,RVSOE|VGM,2,,,,
de:14628:3021,33003021,Altbirkwitz,Birkwitz,Birkwitz Altbirkwitz,50.980194,13.887748,RVSOE,2,,G/L (Pirna)|P (Pirna),,
de:14628:3022,33003022,Fährstelle,Birkwitz,Birkwitz Fährstelle,50.980149,13.885304,RVSOE,1,,,,
de:14628:3023,33003023,Kindergarten,Birkwitz,Birkwitz Kindergarten,50.978271,13.88826,RVSOE,2,,G/L (Pirna)|P (Pirna),,
de:14625:6346,33006346,Am Park,Bischheim (Sachs),Bischheim (Sachs) Am Park,51.238874,14.037173,RBO,3,,,,
de:14625:6348,33006348,Niederdorf,Bischheim (Sachs),Bischheim (Sachs) Niederdorf,51.241258,14.029134,RBO,3,,,,
de:14625:6345,33006345,Oberdorf,Bischheim (Sachs),Bischheim (Sachs) Oberdorf,51.235364,14.042995,RBO,3,,,,
de:14625:6347,33006347,Schulstraße,Bischheim (Sachs),Bischheim (Sachs) Schulstraße,51.238019,14.032008,RBO,1,,,,
de:14625:7031,33007031,August-König-Straße,Bischofswerda,Bischofswerda August-König-Straße,51.132551,14.18076,Omnibusunternehmen Gottfried Beck|RBO|RVSOE,7,,,,
de:14625:7000,33007000,Bahnhof,Bischofswerda,Bischofswerda Bahnhof,51.125639,14.185836,Omnibusunternehmen Gottfried Beck|RBO|RVSOE|trilex - Die Länderbahn GmbH DLB,19,,,RB60|RB61|RE1|RE2,
de:14625:7034,33007034,Bautzener Straße,Bischofswerda,Bischofswerda Bautzener Straße,51.135465,14.189968,Omnibusunternehmen Gottfried Beck|RBO,5,,,,
de:14625:7006,33007006,Beethovenstraße,Bischofswerda,Bischofswerda Beethovenstraße,51.124681,14.177158,Omnibusunternehmen Gottfried Beck|RBO,6,,,,
de:14625:7040,33007040,Belmsdorf,Bischofswerda,Bischofswerda Belmsdorf,51.120503,14.203748,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7001,33007001,Bischofstraße,Bischofswerda,Bischofswerda Bischofstraße,51.127314,14.185746,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7024,33007024,Dietrich-Bonhoeffer-Straße,Bischofswerda,Bischofswerda Dietrich-Bonhoeffer-Straße,51.120125,14.196391,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7007,33007007,Dresdener Straße,Bischofswerda,Bischofswerda Dresdener Straße,51.124263,14.174274,Omnibusunternehmen Gottfried Beck,3,,,,
de:14625:7036,33007036,Forsthausstraße,Bischofswerda,Bischofswerda Forsthausstraße,51.137128,14.194181,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7026,33007026,Freizeitzentrum,Bischofswerda,Bischofswerda Freizeitzentrum,51.124061,14.191001,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7013,33007013,Friedhof,Bischofswerda,Bischofswerda Friedhof,51.130707,14.196139,Omnibusunternehmen Gottfried Beck|RBO,2,,,,
de:14625:7022,33007022,Gartenstraße,Bischofswerda,Bischofswerda Gartenstraße,51.11748,14.192465,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7045,33007045,Geißmannsdorf Niederdorf,Bischofswerda,Bischofswerda Geißmannsdorf Niederdorf,51.141186,14.17908,RBO,3,,,,
de:14625:7039,33007039,Gewerbegebiet Nord,Bischofswerda,Bischofswerda Gewerbegebiet Nord,51.137376,14.19136,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7018,33007018,Gewerbepark,Bischofswerda,Bischofswerda Gewerbepark,51.123463,14.182602,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7035,33007035,Goldener Löwe,Bischofswerda,Bischofswerda Goldener Löwe,51.138278,14.194963,RBO,4,,,,
de:14625:7030,33007030,Kamenzer Straße,Bischofswerda,Bischofswerda Kamenzer Straße,51.130623,14.178317,Omnibusunternehmen Gottfried Beck|RBO,7,,,,
de:14625:7003,33007003,Kirchplatz,Bischofswerda,Bischofswerda Kirchplatz,51.128103,14.180491,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7032,33007032,Krankenhaus,Bischofswerda,Bischofswerda Krankenhaus,51.135059,14.179736,Omnibusunternehmen Gottfried Beck|RBO,4,,,,
de:14625:7011,33007011,Kulturhaus,Bischofswerda,Bischofswerda Kulturhaus,51.131266,14.185252,Omnibusunternehmen Gottfried Beck|RBO,7,,,,
de:14625:7023,33007023,Maximilian-Kolbe-Straße,Bischofswerda,Bischofswerda Maximilian-Kolbe-Straße,51.122375,14.197792,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7020,33007020,Neustädter Straße,Bischofswerda,Bischofswerda Neustädter Straße,51.120847,14.187578,Omnibusunternehmen Gottfried Beck|RBO|RVSOE,4,,,,
de:14625:7009,33007009,Rathaus,Bischofswerda,Bischofswerda Rathaus,51.127939,14.179278,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7038,33007038,Rewe,Bischofswerda,Bischofswerda Rewe,51.137094,14.183033,Omnibusunternehmen Gottfried Beck,1,,,,
de:14625:7010,33007010,Schulstraße,Bischofswerda,Bischofswerda Schulstraße,51.131226,14.184129,Omnibusunternehmen Gottfried Beck|RBO,10,,,,
de:14625:7025,33007025,Seniorenwohnheim,Bischofswerda,Bischofswerda Seniorenwohnheim,51.122516,14.197442,Omnibusunternehmen Gottfried Beck,1,,,,
