Nummer;Name mit Ort;Name ohne Ort;Ort;Tarifzone 1 ;Tarifzone 2;Tarifzone 3;WGS84_X;WGS84_Y
de:14612:710;Dresden Kölner Straße;Kölner Straße;Dresden;0100;;;13,684297;51,035185
de:14612:711;Dresden Saalhausener Straße;Saalhausener Straße;Dresden;0100;;;13,683375;51,036511
de:14612:712;Dresden Neunimptscher Straße;Neunimptscher Straße;Dresden;0100;;;13,675261;51,03411
de:14612:713;Dresden Beerenhut;Beerenhut;Dresden;0100;;;13,669128;51,033245
de:14612:714;Dresden Gitterseebrücke;Gitterseebrücke;Dresden;0104;0611;;13,675261;51,017893
de:14612:715;Dresden Heidenschanze;Heidenschanze;Dresden;0104;;;13,682924;51,02092
de:14612:716;Dresden Begerburg;Begerburg;Dresden;0104;;;13,692622;51,022641
de:14612:717;Dresden Felsenkeller;Felsenkeller;Dresden;0104;;;13,697421;51,022526
de:14612:718;Dresden Plauenscher Ring;Plauenscher Ring;Dresden;0100;;;13,710157;51,026584
de:14612:719;Dresden Rathaus Plauen;Rathaus Plauen;Dresden;0100;;;13,707254;51,02944
de:14612:720;Dresden Bamberger Straße;Bamberger Straße;Dresden;0100;;;13,712452;51,033922
de:14612:721;Dresden Agentur für Arbeit;Agentur für Arbeit;Dresden;0100;;;13,719160;51,039909
de:14612:722;Dresden Zwickauer Straße;Zwickauer Straße;Dresden;0100;;;13,713518;51,038473
de:14612:723;Dresden Chemnitzer Straße;Chemnitzer Straße;Dresden;0100;;;13,715810;51,036839
